Date,Open,High,Low,Close,Volume
2012-08-06,320.00,323.50,317.55,322.30,8024835
2012-08-07,322.25,325.65,321.17,325.65,11905330
2012-08-08,324.90,327.05,324.35,327.05,11803098
2012-08-09,327.85,330.43,326.35,328.55,12102748
2012-08-10,327.75,329.80,326.70,327.35,9163161
2012-08-13,327.75,332.26,327.40,329.10,9315508
2012-08-14,330.70,336.00,330.65,335.00,14713023
2012-08-15,334.85,335.85,332.50,332.60,10143813
2012-08-16,333.15,338.50,332.50,338.30,12192476
2012-08-17,338.50,343.60,338.25,340.00,13668781
2012-08-20,338.30,340.60,338.30,338.95,10580719
2012-08-21,339.45,340.95,338.00,339.35,12312656
2012-08-22,337.65,340.54,335.70,339.20,12624649
2012-08-23,341.00,341.36,337.15,338.00,8858830
2012-08-24,338.40,339.75,337.75,339.00,11516004
2012-08-28,340.00,342.25,338.30,341.05,11038321
2012-08-29,340.30,341.62,337.30,337.30,7835690
2012-08-30,337.05,341.75,335.75,339.55,9191852
2012-08-31,339.75,341.30,336.00,336.60,13456508
2012-09-03,336.35,340.00,335.50,339.45,5569280
2012-09-04,339.95,341.45,336.37,338.80,10216848
2012-09-05,338.55,342.15,337.20,340.80,12441636
2012-09-06,341.00,350.95,340.80,349.90,18918591
2012-09-07,350.95,351.00,344.35,347.05,14498891
2012-09-10,346.60,346.60,342.70,343.55,7611450
2012-09-11,342.00,344.53,339.95,341.65,13158241
2012-09-12,342.35,343.55,340.31,341.20,10883802
2012-09-13,341.20,343.80,339.10,342.10,10299482
2012-09-14,345.85,347.20,342.35,345.90,12620105
2012-09-17,346.00,346.75,343.05,345.65,7982570
2012-09-18,346.25,348.00,342.50,343.95,11882154
2012-09-19,344.80,345.45,341.80,343.45,9461611
2012-09-20,343.00,344.65,338.50,339.75,11630116
2012-09-21,340.50,343.00,339.93,340.00,22593669
2012-09-24,339.60,339.60,336.30,337.65,9901367
2012-09-25,339.00,343.25,337.40,342.90,10811691
2012-09-26,340.70,342.30,338.25,339.95,11576063
2012-09-27,338.00,341.50,335.35,335.55,12480692
2012-09-28,337.20,337.20,330.30,332.00,14605401
2012-10-01,331.50,335.90,329.79,331.00,11965625
2012-10-02,330.10,340.30,328.45,336.70,17806111
2012-10-03,331.65,335.70,326.75,327.95,28597584
2012-10-04,327.00,327.50,317.20,318.15,30711952
2012-10-05,319.80,321.40,306.40,315.15,41584058
2012-10-08,313.75,318.35,311.85,317.35,14394878
2012-10-09,318.20,318.44,312.95,314.45,15562242
2012-10-10,310.35,316.08,308.95,311.20,14264332
2012-10-11,312.10,316.83,311.20,313.00,13557414
2012-10-12,312.55,317.13,309.80,310.00,13396940
2012-10-15,310.00,312.37,307.78,310.00,11920710
2012-10-16,311.00,312.18,307.00,307.90,18821795
2012-10-17,312.00,318.77,312.00,316.30,29233275
2012-10-18,317.45,322.48,317.45,320.55,20053184
2012-10-19,321.30,321.65,317.90,319.15,16262794
2012-10-22,318.95,319.60,314.55,315.05,13091888
2012-10-23,316.65,319.22,313.35,313.55,15533750
2012-10-24,315.15,315.45,310.55,310.55,19848864
2012-10-25,311.90,315.37,311.05,314.90,21640012
2012-10-26,313.35,318.35,312.45,317.45,14150162
2012-10-29,317.50,317.60,315.00,317.05,9211441
2012-10-30,318.70,320.71,317.27,318.80,7714881
2012-10-31,319.75,322.10,318.70,319.85,17201388
2012-11-01,320.85,321.60,318.50,320.90,15234022
2012-11-02,322.15,326.54,320.20,324.75,21281498
2012-11-05,324.85,327.00,322.45,326.45,8423962
2012-11-06,327.00,327.30,324.70,326.80,13704915
2012-11-07,328.00,329.65,322.10,322.30,16953860
2012-11-08,323.70,328.30,321.83,322.20,14482917
2012-11-09,323.05,325.16,321.55,324.80,11469183
2012-11-12,325.45,326.52,323.80,324.75,7755837
2012-11-13,325.25,325.50,319.80,321.00,17628825
2012-11-14,322.35,323.15,321.00,321.35,14796562
2012-11-15,320.30,320.85,316.00,316.30,11636286
2012-11-16,319.30,319.45,314.85,315.00,13075705
2012-11-19,317.05,318.15,315.25,318.00,14417877
2012-11-20,318.55,318.60,315.90,317.25,8570331
2012-11-21,317.95,318.60,315.05,316.00,13049946
2012-11-22,317.20,318.90,315.95,317.35,7936142
2012-11-23,318.10,318.75,315.15,318.00,9389729
2012-11-26,318.00,319.25,316.00,317.50,13131404
2012-11-27,318.10,322.10,317.65,321.20,10663290
2012-11-28,321.75,323.30,319.05,322.85,11841320
2012-11-29,324.45,326.18,323.15,325.05,11035590
2012-11-30,325.50,328.25,324.15,325.10,13294815
2012-12-03,325.70,325.85,321.40,322.45,12852750
2012-12-04,322.15,327.80,320.20,326.65,13885577
2012-12-05,339.65,342.20,334.22,337.45,42421745
2012-12-06,338.00,340.55,335.95,339.60,18081371
2012-12-07,339.80,342.65,335.05,336.75,12265485
2012-12-10,336.80,338.00,333.80,335.95,8713438
2012-12-11,336.45,342.35,334.75,339.60,13305780
2012-12-12,340.00,340.75,338.45,340.50,12348729
2012-12-13,340.00,340.50,338.09,339.40,7804728
2012-12-14,340.60,342.55,338.95,341.90,12722188
2012-12-17,342.70,342.75,339.20,341.70,7453055
2012-12-18,342.35,344.00,339.68,341.55,9215700
2012-12-19,343.20,343.20,339.65,340.25,12738578
2012-12-20,340.00,340.60,337.75,338.60,12567564
2012-12-21,338.35,340.60,337.45,339.80,23087726
2012-12-24,340.00,341.54,338.05,338.50,4512700
2012-12-27,337.80,338.55,334.60,336.00,5848223
2012-12-28,336.50,338.64,335.00,337.45,5828898
2012-12-31,337.20,338.20,334.50,336.00,4082438
2013-01-02,340.55,343.87,340.20,342.75,14852587
2013-01-03,344.40,350.20,342.55,350.00,15667990
2013-01-04,348.90,350.37,347.24,348.30,11500209
2013-01-07,350.00,352.40,347.92,349.30,11118873
2013-01-08,349.80,351.66,347.75,351.50,14802021
2013-01-09,353.00,353.00,346.50,349.15,15187414
2013-01-10,358.00,360.30,354.87,355.40,32664080
2013-01-11,356.70,357.20,349.50,353.20,20317088
2013-01-14,353.50,354.60,348.50,351.20,11613575
2013-01-15,351.70,352.65,348.40,349.60,14147714
2013-01-16,346.30,348.50,343.50,347.10,14629413
2013-01-17,348.25,350.47,347.00,349.05,9055753
2013-01-18,348.85,352.18,347.85,350.35,15588050
2013-01-21,351.80,353.39,348.80,350.65,6768207
2013-01-22,351.10,351.68,348.85,349.55,6293868
2013-01-23,349.50,354.35,349.20,352.80,11555414
2013-01-24,352.40,353.40,349.75,352.50,8405405
2013-01-25,352.90,355.85,351.52,355.65,10730852
2013-01-28,356.00,357.90,353.50,355.95,9556692
2013-01-29,356.20,361.45,354.70,361.25,10950734
2013-01-30,362.00,362.20,355.85,357.35,13079330
2013-01-31,358.00,359.00,355.42,356.30,12430136
2013-02-01,357.75,362.00,357.30,360.60,11802870
2013-02-04,360.95,361.65,357.40,357.50,8497156
2013-02-05,357.80,361.06,357.75,359.20,7510476
2013-02-06,360.40,364.75,359.19,363.20,8158835
2013-02-07,364.80,367.95,360.35,360.35,12802355
2013-02-08,360.75,364.30,359.77,362.60,7233188
2013-02-11,366.65,370.32,364.95,367.90,16950661
2013-02-12,368.00,372.98,367.30,371.95,16610852
2013-02-13,372.85,376.16,370.50,374.25,10871444
2013-02-14,374.15,374.25,367.31,370.55,8925229
2013-02-15,371.05,371.55,364.50,364.75,17136181
2013-02-18,365.70,367.65,359.65,366.95,10105620
2013-02-19,369.00,370.10,365.40,369.10,10297369
2013-02-20,370.05,375.20,369.05,374.40,12748501
2013-02-21,375.15,375.20,370.45,373.65,11471901
2013-02-22,375.10,376.50,371.70,372.25,11916984
2013-02-25,374.05,375.11,372.00,373.95,11607269
2013-02-26,373.75,374.35,363.05,365.00,17700982
2013-02-27,366.40,367.30,362.20,363.80,13563080
2013-02-28,365.90,370.70,364.05,369.60,17403656
2013-03-01,370.10,372.70,365.30,369.45,10257940
2013-03-04,369.30,370.32,366.30,367.60,7503838
2013-03-05,370.00,372.50,368.45,372.20,9450947
2013-03-06,379.00,383.65,377.00,378.15,20935198
2013-03-07,378.00,381.20,376.40,377.05,13595436
2013-03-08,379.60,380.70,376.30,379.95,11130872
2013-03-11,379.00,380.90,374.80,377.35,11945765
2013-03-12,378.95,381.10,376.20,380.45,13826640
2013-03-13,380.45,380.45,374.70,375.60,11973679
2013-03-14,376.50,386.05,375.20,385.95,17485768
2013-03-15,386.55,387.52,383.70,385.15,24592073
2013-03-18,381.40,383.55,378.00,382.65,8566332
2013-03-19,382.65,383.31,378.55,380.05,9086941
2013-03-20,380.95,382.90,380.00,381.45,11303849
2013-03-21,380.90,381.35,371.45,373.20,16146183
2013-03-22,372.70,374.00,371.05,371.85,9676045
2013-03-25,371.85,374.95,370.00,371.25,9667661
2013-03-26,373.00,373.52,367.30,373.25,13468185
2013-03-27,375.70,378.55,374.05,377.70,15621507
2013-03-28,378.25,383.75,375.99,381.55,13915203
2013-04-02,386.50,386.71,382.57,385.50,9597635
2013-04-03,385.25,386.25,377.50,377.70,14244162
2013-04-04,377.30,380.30,375.25,378.00,10555458
2013-04-05,377.10,377.80,366.45,369.05,9727572
2013-04-08,369.10,375.35,368.10,374.15,11554842
2013-04-09,378.45,380.00,376.50,378.50,13042333
2013-04-10,380.15,381.17,375.33,380.45,10749212
2013-04-11,380.75,386.10,380.05,385.40,10831967
2013-04-12,384.75,387.85,383.28,387.75,8058457
2013-04-15,387.55,387.65,381.84,385.10,10148566
2013-04-16,385.35,385.95,382.15,384.85,12357359
2013-04-17,377.00,378.00,366.25,369.75,31812460
2013-04-18,375.00,376.00,365.04,365.45,14453829
2013-04-19,368.15,368.15,361.06,363.00,15966991
2013-04-22,365.85,369.45,364.10,368.10,13149146
2013-04-23,369.50,374.00,366.15,373.80,14806492
2013-04-24,367.95,374.73,362.40,365.20,13461026
2013-04-25,363.25,375.28,362.50,365.00,10284659
2013-04-26,364.80,376.03,363.67,368.41,10721866
2013-04-29,368.00,370.75,364.05,366.90,9582821
2013-04-30,367.80,369.65,365.00,366.15,9609226
2013-05-01,367.40,371.35,365.90,370.60,5976155
2013-05-02,369.05,369.25,364.80,366.05,11945826
2013-05-03,366.85,368.95,364.05,367.75,10357576
2013-05-07,370.00,371.00,366.99,370.00,10477775
2013-05-08,371.10,378.84,370.54,375.25,11415262
2013-05-09,375.20,377.40,374.85,376.65,9361647
2013-05-10,376.60,377.90,371.60,375.55,7734612
2013-05-13,376.00,377.00,374.75,375.55,10400800
2013-05-14,376.55,377.05,371.76,376.80,10199605
2013-05-15,377.60,378.00,373.70,375.40,12030746
2013-05-16,376.30,377.15,373.50,373.90,8306610
2013-05-17,374.75,380.80,374.05,380.80,17892988
2013-05-20,382.70,384.05,380.70,383.10,8264923
2013-05-21,383.70,384.55,379.50,382.00,14568035
2013-05-22,384.95,387.90,381.65,386.00,14165551
2013-05-23,382.30,385.60,379.80,383.30,14335443
2013-05-24,384.25,384.65,379.55,380.00,8900839
2013-05-28,384.00,388.05,383.40,385.00,14361311
2013-05-29,384.80,384.80,371.80,373.00,15461950
2013-05-30,368.00,368.48,363.04,367.25,20067779
2013-05-31,367.10,369.40,362.35,365.45,17361207
2013-06-03,364.05,364.05,355.12,358.45,19522393
2013-06-04,362.89,364.45,360.40,364.45,15930928
2013-06-05,358.30,359.90,344.90,345.60,31564310
2013-06-06,349.70,354.05,344.80,344.80,14750150
2013-06-07,345.50,348.10,340.10,346.35,16218120
2013-06-10,346.35,351.25,344.20,350.00,10377189
2013-06-11,350.35,350.55,339.80,343.95,12912205
2013-06-12,343.70,346.85,342.10,342.55,8396871
2013-06-13,339.75,347.90,336.40,339.90,11954370
2013-06-14,340.55,342.91,335.55,336.50,14280856
2013-06-17,337.40,340.30,336.15,336.50,11157971
2013-06-18,336.45,339.65,335.03,335.90,12517060
2013-06-19,337.60,346.06,334.25,344.60,18656537
2013-06-20,340.35,341.95,331.05,331.30,14011682
2013-06-21,333.10,337.70,330.70,330.70,27776505
2013-06-24,332.00,333.80,325.94,326.00,12039402
2013-06-25,329.45,329.77,325.00,328.57,13396389
2013-06-26,328.65,333.26,325.80,327.60,17413115
2013-06-27,330.15,335.80,325.84,333.60,12849457
2013-06-28,336.00,338.00,330.30,331.40,16225513
2013-07-01,332.40,334.40,327.00,333.00,11261679
2013-07-02,333.90,335.15,329.70,333.35,7750810
2013-07-03,330.90,332.30,328.55,331.40,8832057
2013-07-04,333.90,340.05,331.20,339.90,10339802
2013-07-05,341.40,345.17,339.20,341.15,14983848
2013-07-08,344.30,345.74,339.20,342.66,11339131
2013-07-09,345.95,346.40,342.05,343.60,13492324
2013-07-10,348.35,351.05,345.00,349.50,15736068
2013-07-11,352.00,352.75,346.30,349.35,12014738
2013-07-12,350.90,355.27,348.60,349.55,11698683
2013-07-15,350.65,353.80,350.65,353.15,10109900
2013-07-16,353.25,356.55,351.96,355.50,15635213
2013-07-17,356.10,362.62,356.10,362.25,20741966
2013-07-18,361.40,368.20,359.55,368.20,14994705
2013-07-19,368.55,371.10,367.20,370.20,17010197
2013-07-22,369.85,370.65,366.10,368.05,7278645
2013-07-23,369.10,370.55,367.15,367.15,8194038
2013-07-24,368.50,370.35,366.45,367.75,9341579
2013-07-25,367.95,368.30,362.75,365.85,7977340
2013-07-26,367.25,369.10,362.30,386.40,6595660
2013-07-29,364.65,368.60,360.45,361.00,7508761
2013-07-30,363.00,369.25,362.75,366.65,8768209
2013-07-31,366.30,369.75,363.05,367.30,12363812
2013-08-01,368.00,372.00,367.75,370.25,8305211
2013-08-02,371.15,371.90,366.10,371.25,8325812
2013-08-05,371.80,373.05,367.15,368.15,6060437
2013-08-06,367.50,372.95,367.50,372.00,10372207
2013-08-07,371.50,372.35,365.05,365.05,10182589
2013-08-08,365.75,370.25,365.45,369.10,6553796
2013-08-09,370.50,375.85,370.40,375.00,10073030
2013-08-12,374.55,374.90,370.30,372.30,6386244
2013-08-13,372.35,374.35,368.20,370.85,7903964
2013-08-14,371.15,375.85,369.70,374.50,7609697
2013-08-15,373.90,374.50,363.60,367.00,9676012
2013-08-16,367.65,370.50,364.85,368.30,8495444
2013-08-19,368.35,369.35,364.15,366.30,4879824
2013-08-20,365.10,366.10,362.05,365.05,7992137
2013-08-21,366.95,368.25,362.90,367.07,8342046
2013-08-22,364.50,369.00,364.00,365.80,7267900
2013-08-23,367.35,374.75,364.95,372.50,10660331
2013-08-27,372.15,375.20,368.30,372.80,14080721
2013-08-28,371.50,372.75,369.25,371.25,11257143
2013-08-29,372.70,373.40,369.90,372.00,12325015
2013-08-30,372.90,373.15,366.55,366.55,11024942
2013-09-02,369.50,371.80,369.25,370.15,5010448
2013-09-03,370.75,372.35,367.30,369.85,7313587
2013-09-04,370.00,370.00,362.65,366.05,11566902
2013-09-05,366.25,368.45,363.30,367.20,9236822
2013-09-06,367.65,370.20,365.20,367.00,8257189
2013-09-09,367.60,368.60,365.50,367.25,8961174
2013-09-10,368.90,373.50,368.00,372.05,12895424
2013-09-11,373.30,373.65,370.85,371.40,11404094
2013-09-12,371.05,374.50,370.80,371.75,12259938
2013-09-13,371.40,372.90,368.95,372.00,7127851
2013-09-16,375.60,376.25,370.95,372.10,7828508
2013-09-17,372.70,375.10,371.40,371.40,9459863
2013-09-18,372.10,378.30,371.05,378.30,12902814
2013-09-19,381.50,382.00,375.45,377.30,14345476
2013-09-20,375.55,378.30,375.55,376.25,16190931
2013-09-24,375.65,377.05,372.15,374.00,9422216
2013-09-25,366.00,367.50,359.90,360.90,24900229
2013-09-26,360.90,363.20,360.45,362.45,7887804
2013-09-27,363.40,363.60,359.05,362.60,9551481
2013-09-30,360.45,365.15,358.55,359.00,13457704
2013-10-01,359.00,362.20,356.05,359.10,13658220
2013-10-02,353.00,358.05,342.40,358.00,31968691
2013-10-03,358.05,366.65,358.00,365.00,19144087
2013-10-04,365.90,365.90,360.10,361.50,9255493
2013-10-07,361.40,362.85,357.85,362.00,7605079
2013-10-08,362.10,362.35,359.60,360.50,8571005
2013-10-09,356.50,357.00,352.95,354.75,10775583
2013-10-10,355.50,357.10,353.45,355.70,10424017
2013-10-11,358.00,359.50,355.90,357.90,7322355
2013-10-14,358.30,362.00,358.30,361.55,6115208
2013-10-15,363.45,366.90,363.40,364.50,9439653
2013-10-16,363.35,366.70,361.90,365.50,8776684
2013-10-17,364.15,369.05,363.20,368.00,11119322
2013-10-18,368.55,371.10,367.35,368.03,18214550
2013-10-21,369.70,372.40,368.70,372.20,11501941
2013-10-22,372.00,374.85,370.10,371.45,17148434
2013-10-23,371.50,,369.45,370.05,11239982
2013-10-24,370.00,371.45,368.65,371.00,13306755
2013-10-25,371.00,372.55,369.45,370.15,11699673
2013-10-28,371.00,372.70,369.90,371.40,6675035
2013-10-29,370.70,372.10,367.00,369.10,16903875
2013-10-30,369.20,370.75,367.70,369.00,9474330
2013-10-31,368.70,369.85,363.55,364.20,16388864
2013-11-01,364.30,364.65,362.35,363.40,8630949
2013-11-04,364.60,365.40,361.40,362.50,7002769
2013-11-05,363.25,364.55,360.30,363.00,10283179
2013-11-06,364.20,365.60,363.10,363.35,9915525
2013-11-07,363.15,366.50,362.85,364.60,15738170
2013-11-08,363.50,366.65,363.00,366.05,14752378
2013-11-11,367.05,369.30,366.95,368.00,7958225
2013-11-12,368.10,369.75,366.20,366.80,15913541
2013-11-13,363.20,366.25,362.55,364.16,12444096
2013-11-14,364.00,365.40,354.05,356.15,21159045
2013-11-15,357.05,357.90,352.80,354.50,14049487
2013-11-18,353.90,359.80,352.80,358.00,9979416
2013-11-19,357.65,358.05,354.55,356.95,9938128
2013-11-20,356.15,357.55,352.25,352.65,15244183
2013-11-21,352.85,354.40,351.05,353.70,10333268
2013-11-22,354.60,356.50,353.85,354.55,6816996
2013-11-25,355.75,357.85,353.80,354.25,6535041
2013-11-26,354.00,354.00,345.20,345.35,16024300
2013-11-27,344.50,347.25,341.00,345.45,16799921
2013-11-28,345.10,349.00,344.80,348.15,5999987
2013-11-29,348.45,350.60,347.35,347.95,10831763
2013-12-02,345.85,346.75,337.25,340.90,17348066
2013-12-03,337.00,343.00,336.10,341.60,16798284
2013-12-04,345.00,352.00,335.00,340.64,39147614
2013-12-05,340.00,340.10,331.85,333.15,15349093
2013-12-06,333.85,336.00,330.95,332.90,8544945
2013-12-09,333.70,334.30,331.90,333.41,8639031
2013-12-10,333.50,337.20,331.55,331.95,9283197
2013-12-11,332.25,333.35,328.10,328.10,10235724
2013-12-12,327.25,328.65,324.20,325.20,12532731
2013-12-13,325.20,327.35,323.90,324.20,13005411
2013-12-16,325.00,331.65,324.35,331.00,15454558
2013-12-17,330.25,331.45,324.50,324.50,13400551
2013-12-18,324.60,326.15,316.60,319.05,17425158
2013-12-19,320.00,324.40,320.00,323.85,13337911
2013-12-20,326.00,333.20,325.25,332.20,33924239
2013-12-23,333.60,335.80,331.75,332.15,8717424
2013-12-24,337.00,338.25,335.75,336.50,3104405
2013-12-27,338.35,341.00,338.35,340.00,6802539
2013-12-30,340.35,340.75,334.90,336.35,5867347
2013-12-31,336.80,339.80,334.00,334.35,3082571
2014-01-02,335.55,338.10,328.25,330.05,13467951
2014-01-03,331.45,332.85,328.95,330.50,9994752
2014-01-06,332.00,333.80,330.15,331.52,9600409
2014-01-07,333.30,334.95,330.35,331.75,14026397
2014-01-08,335.00,337.95,324.75,328.30,21151823
2014-01-09,323.00,328.95,315.30,320.00,28215021
2014-01-10,324.15,324.65,319.35,321.80,21802133
2014-01-13,322.05,327.85,321.95,326.55,13408415
2014-01-14,324.95,331.60,323.15,331.20,15514976
2014-01-15,333.00,333.30,328.50,332.25,14939198
2014-01-16,333.30,334.40,329.50,333.30,12821165
2014-01-17,334.85,338.10,331.10,331.10,21556962
2014-01-20,331.75,333.30,328.35,329.60,9031932
2014-01-21,330.00,332.50,328.35,329.60,12648069
2014-01-22,331.05,333.55,329.35,330.00,11437030
2014-01-23,330.65,333.50,326.25,326.40,12365818
2014-01-24,327.00,327.95,323.05,326.65,14027693
2014-01-27,327.20,331.20,323.00,324.60,15298929
2014-01-28,325.10,328.00,320.25,320.25,13069985
2014-01-29,322.15,324.20,319.35,321.15,17137835
2014-01-30,321.35,324.95,319.55,323.30,12512387
2014-01-31,322.65,324.30,317.85,320.35,13695734
2014-02-03,319.75,322.30,318.90,318.95,10018028
2014-02-04,318.45,319.60,313.65,314.00,13858178
2014-02-05,314.10,316.30,313.15,315.00,11720581
2014-02-06,317.05,325.05,315.50,323.40,17580689
2014-02-07,323.95,324.00,319.65,320.90,10282577
2014-02-10,322.55,324.45,320.90,323.70,8139284
2014-02-11,324.75,326.30,316.40,318.70,24646459
2014-02-12,321.30,325.00,320.75,323.35,19656910
2014-02-13,324.10,324.85,322.00,324.85,13041721
2014-02-14,326.00,326.00,322.70,324.65,8145390
2014-02-17,325.00,327.85,324.45,327.40,8588051
2014-02-18,328.55,330.30,326.00,329.70,12119439
2014-02-19,330.00,341.50,329.95,335.75,22352038
2014-02-20,334.10,337.20,331.75,334.50,15941855
2014-02-21,334.00,335.55,332.35,335.15,15158827
2014-02-24,334.85,338.20,332.70,333.40,17576771
2014-02-25,333.00,337.00,328.30,335.20,34428876
2014-02-26,333.35,333.40,317.55,326.00,33084271
2014-02-27,328.00,331.25,327.40,331.25,20269815
2014-02-28,333.85,333.95,328.20,329.20,14221347
2014-03-03,325.05,326.90,320.95,322.65,10889078
2014-03-04,327.60,329.20,322.25,327.90,13827359
2014-03-05,329.55,331.25,326.05,327.50,14036972
2014-03-06,328.05,328.45,324.00,324.20,13677157
2014-03-07,325.05,327.45,321.15,322.75,14197130
2014-03-10,321.30,322.75,319.25,320.00,13993091
2014-03-11,322.00,322.20,314.25,314.65,21908330
2014-03-12,316.30,316.55,312.30,314.43,13342196
2014-03-13,305.00,307.80,298.75,298.78,45960652
2014-03-14,298.10,305.35,295.50,303.70,25488001
2014-03-17,302.15,302.40,297.55,299.73,27307713
2014-03-18,298.60,304.40,298.30,300.25,18353850
2014-03-19,299.45,302.20,294.25,294.63,20652402
2014-03-20,292.30,295.50,288.12,292.50,19627312
2014-03-21,292.50,294.35,289.25,290.90,31336990
2014-03-24,291.70,295.25,291.36,293.35,11651098
2014-03-25,293.65,296.29,291.70,293.70,14302571
2014-03-26,295.40,298.35,293.90,294.32,16632679
2014-03-27,294.35,294.85,291.90,293.34,10957844
2014-03-28,295.40,298.85,295.14,297.00,15137710
2014-03-31,299.20,300.30,294.95,295.39,15499218
2014-04-01,296.05,296.54,291.86,292.88,14301404
2014-04-02,294.20,294.40,292.00,292.65,11927731
2014-04-03,293.15,294.70,290.69,291.70,10390076
2014-04-04,290.00,292.12,286.45,287.40,18377104
2014-04-07,285.55,289.90,283.00,283.30,18345327
2014-04-08,283.00,287.95,278.50,287.85,27747729
2014-04-09,289.00,289.75,284.00,284.20,22596104
2014-04-10,285.85,286.15,283.05,284.05,14591236
2014-04-11,282.70,284.50,280.63,281.05,14921182
2014-04-14,280.00,289.35,279.60,289.35,21571432
2014-04-15,289.35,291.90,285.90,286.30,19399512
2014-04-16,300.00,302.00,290.60,293.80,27565928
2014-04-17,295.00,295.45,286.20,289.70,23009752
2014-04-22,288.45,294.15,288.45,292.40,18549103
2014-04-23,291.80,298.28,291.75,297.35,19633834
2014-04-24,299.25,300.40,297.50,300.40,15205439
2014-04-25,300.10,300.60,297.95,299.39,9509315
2014-04-28,299.05,305.15,298.95,302.35,18434161
2014-04-29,301.20,306.40,301.20,303.30,18871899
2014-04-30,292.60,302.33,291.10,292.95,15883707
2014-05-01,291.20,296.98,284.40,286.55,14080117
2014-05-02,285.20,295.33,283.90,285.50,16347141
2014-05-06,286.00,288.28,285.12,287.79,16694030
2014-05-07,288.20,289.45,283.80,286.05,20903163
2014-05-08,286.55,295.40,283.70,295.00,22517022
2014-05-09,295.50,298.05,293.02,297.00,13483864
2014-05-12,297.35,298.02,292.65,293.95,11534015
2014-05-13,294.85,296.50,294.00,295.75,10970163
2014-05-14,296.70,297.50,293.50,296.29,8895139
2014-05-15,296.60,303.30,295.50,302.55,20753050
2014-05-16,302.60,311.10,301.55,310.43,21643607
2014-05-19,311.40,320.75,302.60,312.03,17140649
2014-05-20,310.00,310.00,304.45,306.05,17373329
2014-05-21,306.30,310.00,300.85,303.78,12936248
2014-05-22,303.20,305.15,301.30,303.45,12718681
2014-05-23,303.00,306.00,301.75,304.13,8987940
2014-05-27,306.35,306.50,301.65,302.78,8960258
2014-05-28,304.00,304.00,299.25,301.28,12504910
2014-05-29,301.05,307.05,301.05,305.03,9010753
2014-05-30,305.60,305.95,301.35,303.55,16755302
2014-06-02,302.45,303.35,297.75,300.55,17004013
2014-06-03,300.75,301.00,295.55,297.50,13774403
2014-06-04,305.00,305.00,292.05,293.50,21993256
2014-06-05,292.30,294.40,289.85,291.65,14873921
2014-06-06,291.85,292.50,288.05,290.55,16296628
2014-06-09,291.00,294.85,289.65,294.10,9667163
2014-06-10,293.95,295.40,291.30,295.40,9453230
2014-06-11,295.45,298.45,294.35,295.00,10542826
2014-06-12,295.00,296.00,291.35,292.10,9280206
2014-06-13,291.60,295.10,290.95,292.00,10083816
2014-06-16,290.75,291.38,288.45,288.85,9342602
2014-06-17,289.85,292.12,285.95,290.05,11326463
2014-06-18,290.75,295.80,289.89,292.10,14911198
2014-06-19,293.50,294.75,290.00,290.90,10775287
2014-06-20,291.55,291.80,288.40,290.35,26249991
2014-06-23,290.75,293.50,287.30,292.00,14626836
2014-06-24,289.00,293.14,287.55,289.35,15032743
2014-06-25,289.05,289.45,285.25,285.25,13508641
2014-06-26,286.35,287.80,284.70,286.10,14295933
2014-06-27,285.05,287.20,282.55,283.75,16070529
2014-06-30,284.00,286.00,282.90,284.17,13443084
2014-07-01,284.45,284.74,278.70,284.15,15006280
2014-07-02,285.15,285.85,282.55,284.95,8964763
2014-07-03,285.55,291.85,285.55,290.80,17128668
2014-07-04,290.10,292.10,290.10,290.85,11452565
2014-07-07,290.10,291.00,288.65,289.20,9417979
2014-07-08,290.00,290.50,282.85,283.05,10372697
2014-07-09,283.60,284.50,278.40,279.50,12128275
2014-07-10,279.10,283.15,277.20,280.70,18516476
2014-07-11,281.75,283.90,276.55,278.10,11330696
2014-07-14,281.25,285.85,280.15,284.45,11815098
2014-07-15,283.65,286.30,281.65,281.95,10818020
2014-07-16,282.45,288.20,282.23,287.15,16594982
2014-07-17,287.00,288.00,284.55,284.72,8604030
2014-07-18,284.00,285.55,281.80,284.80,11353538
2014-07-21,294.10,295.20,284.81,288.65,44571090
2014-07-22,285.00,285.63,276.66,277.35,28782988
2014-07-23,277.55,278.90,273.65,276.00,19889865
2014-07-24,275.50,275.80,272.85,274.80,15696180
2014-07-25,273.90,275.25,269.45,270.35,16529393
2014-07-28,270.40,271.74,266.95,268.50,16196774
2014-07-29,268.95,271.00,267.30,269.15,14953399
2014-07-30,269.00,269.56,265.15,265.90,16176225
2014-07-31,265.90,266.50,257.70,258.00,22793884
2014-08-01,258.00,258.47,251.85,253.60,30398698
2014-08-04,253.35,255.19,249.96,250.70,19648663
2014-08-05,252.20,254.20,249.75,251.10,21912186
2014-08-06,250.00,250.10,244.60,245.55,29957342
2014-08-07,245.00,247.58,243.19,243.85,21693604
2014-08-08,242.00,248.75,241.30,247.00,23533045
2014-08-11,248.75,249.65,241.33,246.30,13440171
2014-08-12,245.75,246.14,243.05,243.35,11604926
2014-08-13,244.95,245.77,242.82,244.15,11188840
2014-08-14,243.90,245.66,242.11,245.20,9344429
2014-08-15,246.35,250.30,245.80,248.00,17240487
2014-08-18,249.85,249.85,243.45,247.95,13521142
2014-08-19,249.15,250.00,247.75,248.50,12056300
2014-08-20,249.35,250.25,246.00,246.90,8161596
2014-08-21,247.25,247.30,244.90,245.50,13363007
